OBJECTID;polyType;polyTypeId;regionName;regionId;bioreg;soilType;distCoast;x_int;y_int
212;heathland;1;NordJyl;1;CON;ES;2505.9929199;584531;6389777
213;bog;2;VestJyl;2;ATL;F;7930.9521484;462842;6260827
214;bog;2;VestJyl;2;ATL;F;44308.1250000;511450;6211517
215;heathland;1;VestJyl;2;ATL;F;8935.8828125;461800;6259070
216;bog;2;VestJyl;2;ATL;F;40164.7851563;511450;6206460
217;bog;2;VestJyl;2;ATL;T;8401.1904297;462394;6258598
218;bog;2;VestJyl;2;ATL;F;44913.4726563;510883;6211857
219;bog;2;VestJyl;2;ATL;F;45075.1601563;510637;6211918
220;bog;2;VestJyl;2;ATL;F;45405.9453125;510312;6212039
221;bog;2;VestJyl;2;ATL;ES;45598.7929688;510154;6212171
222;bog;2;VestJyl;2;ATL;F;9924.7167969;460998;6257833
223;bog;2;VestJyl;2;ATL;T;7602.6313477;461404;6261503
224;bog;2;VestJyl;2;ATL;F;40768.2460938;511249;6207083
225;bog;2;VestJyl;2;ATL;ES;40942.1562500;510110;6206465
226;bog;2;VestJyl;2;ATL;F;8549.2685547;460510;6259910
227;bog;2;VestJyl;2;ATL;F;7881.6240234;461579;6261264
228;bog;2;VestJyl;2;ATL;ES;40857.0664063;511880;6207646
229;bog;2;VestJyl;2;ATL;F;7900.6328125;462785;6259765
230;bog;2;VestJyl;2;ATL;ES;40800.6132813;511994;6207678
231;bog;2;VestJyl;2;ATL;F;39733.6132813;512060;6206374
232;heathland;1;OestJylFyn;3;CON;F;15566.6308594;524450;6185370
233;bog;2;VestJyl;2;ATL;F;11086.0273438;459916;6256971
234;heathland;1;VestJyl;2;ATL;DSG;1166.1904297;457810;6156680
235;bog;2;NordJyl;1;CON;HSL;100.0000000;618640;6352750
236;bog;2;VestJyl;2;ATL;ES;28276.6679688;507040;6168340
237;bog;2;OestJylFyn;3;CON;F;25538.4023438;523950;6197030
238;bog;2;NordJyl;1;ATL;ED;3748.3330078;475290;6310250
239;bog;2;OestJylFyn;3;CON;ES;38458.4179688;525209;6215883
240;bog;2;VestJyl;2;ATL;F;31710.0937500;503220;6173810
241;bog;2;NordJyl;1;CON;HG;282.8427124;618880;6352670
242;heathland;1;NordJyl;1;ATL;ES;6191.1225586;496929;6326172
243;heathland;1;NordJyl;1;CON;HSL;2823.1188965;619640;6350230
244;heathland;1;NordJyl;1;ATL;ES;5500.9091797;479470;6324500
245;bog;2;VestJyl;2;ATL;F;23686.2832031;476490;6173290
246;heathland;1;VestJyl;2;ATL;ES;15838.2451172;495730;6113830
247;bog;2;NordJyl;1;ATL;ES;2687.0058594;464899;6312182
248;bog;2;NordJyl;1;CON;HSL;200.0000000;618750;6352700
249;heathland;1;VestJyl;2;ATL;DSG;1029.5629883;457720;6156600
250;heathland;1;NordJyl;1;ATL;ES;3252.6911621;465309;6311792
251;bog;2;OestJylFyn;3;CON;F;25671.9687500;523790;6197120
252;heathland;1;NordJyl;1;ATL;ES;6226.5561523;496829;6326082
253;bog;2;VestJyl;2;ATL;F;31610.1250000;503310;6173820
254;bog;2;VestJyl;2;ATL;SO;18357.5605469;496290;6096110
