OBJECTID;polyType;polyTypeId;regionName;regionId;bioreg;soilType;distCoast;x_int;y_int
16480;saltmarsh;6;NordJyl;1;CON;HSL;0.0000000;558420;6280390
16481;heathland;1;NordJyl;1;ATL;ML;5556.9775391;462760;6303730
16482;saltmarsh;6;NordJyl;1;CON;HSL;0.0000000;558430;6280090
16483;saltmarsh;6;NordJyl;1;CON;HSL;0.0000000;558430;6280130
16484;saltmarsh;6;NordJyl;1;CON;HSL;0.0000000;558440;6280160
16485;heathland;1;NordJyl;1;CON;MSG;8709.1904297;579530;6372830
16486;heathland;1;NordJyl;1;ATL;ML;5556.9775391;462759;6303674
16487;heathland;1;NordJyl;1;CON;HSL;0.0000000;558440;6280320
16488;;;NordJyl;1;CON;ML;4695.7426758;542290;6312950
16489;dryGrass;3;NordJyl;1;CON;ML;4596.7377930;542340;6313220
16490;heathland;1;NordJyl;1;CON;HSL;0.0000000;558400;6279990
16491;dryGrass;3;NordJyl;1;CON;DSG;400.0000000;576640;6307840
16492;dryGrass;3;NordJyl;1;CON;MSG;14644.1113281;575240;6368630
16493;heathland;1;NordJyl;1;CON;HSL;400.0000000;618770;6345440
16494;dryGrass;3;NordJyl;1;CON;MSG;14589.0371094;575250;6368670
16495;dryGrass;3;NordJyl;1;CON;MSG;14699.6601563;575260;6368520
16496;dryGrass;3;NordJyl;1;CON;MSG;14699.6601563;575260;6368530
16497;dryGrass;3;NordJyl;1;CON;F;14894.6298828;575160;6368240
16498;saltmarsh;6;NordJyl;1;CON;HSL;400.0000000;618410;6345580
16499;heathland;1;NordJyl;1;ATL;ES;3801.3156738;492120;6324170
16500;dryGrass;3;NordJyl;1;CON;F;14894.6298828;575120;6368240
16501;dryGrass;3;NordJyl;1;CON;MSG;14949.5820313;575080;6368200
16502;dryGrass;3;NordJyl;1;CON;F;14699.6601563;575210;6368530
16503;saltmarsh;6;NordJyl;1;CON;HSL;282.8427124;618640;6345350
16504;dryGrass;3;NordJyl;1;CON;MSG;14616.7714844;575370;6368500
16505;dryGrass;3;NordJyl;1;CON;F;14755.6767578;575230;6368340
16506;dryGrass;3;NordJyl;1;CON;F;14699.6601563;575230;6368490
16507;dryGrass;3;NordJyl;1;CON;F;14782.7597656;575300;6368140
16508;dryGrass;3;NordJyl;1;CON;MSG;14616.7714844;575340;6368520
16509;heathland;1;NordJyl;1;CON;HSL;360.5551147;618080;6345700
16510;meadow;0;NordJyl;1;CON;MSG;14560.9062500;575340;6368540
16511;dryGrass;3;NordJyl;1;CON;MSG;14534.0976563;575380;6368460
16512;meadow;0;NordJyl;1;CON;F;14616.7714844;575510;6368220
16513;heathland;1;NordJyl;1;CON;HSL;400.0000000;617980;6345770
16514;dryGrass;3;NordJyl;1;CON;MSG;14560.9062500;575510;6368300
16515;dryGrass;3;NordJyl;1;CON;MSG;14560.9062500;575550;6368240
16516;dryGrass;3;NordJyl;1;CON;MSG;14560.9062500;575550;6368300
16517;heathland;1;NordJyl;1;CON;HSL;300.0000000;617920;6345800
16518;dryGrass;3;NordJyl;1;CON;MSG;14560.9062500;575560;6368240
16519;heathland;1;NordJyl;1;CON;HSL;282.8427124;618220;6345480
16520;dryGrass;3;NordJyl;1;CON;HSL;300.0000000;576760;6307700
16521;dryGrass;3;NordJyl;1;CON;DSG;300.0000000;576660;6307110
16522;dryGrass;3;NordJyl;1;CON;HSL;200.0000000;576700;6307000
16523;extensiveField;8;NordJyl;1;ATL;ES;3505.7097168;492200;6323910
16524;dryGrass;3;NordJyl;1;CON;HSL;282.8427124;576710;6307400
16525;dryGrass;3;NordJyl;1;CON;DSG;300.0000000;576710;6307690
16526;dryGrass;3;NordJyl;1;CON;HSL;200.0000000;576720;6307120
16527;dryGrass;3;NordJyl;1;CON;HSL;200.0000000;576730;6306860
16528;dryGrass;3;NordJyl;1;CON;HSL;200.0000000;576730;6307100
16529;dryGrass;3;NordJyl;1;CON;HSL;300.0000000;576750;6307620
16530;dryGrass;3;NordJyl;1;CON;HSL;200.0000000;576760;6306950
16531;dryGrass;3;NordJyl;1;CON;MSG;14644.1113281;575240;6368570
16532;heathland;1;NordJyl;1;CON;HSL;100.0000000;618270;6345310
16533;dryGrass;3;NordJyl;1;CON;MSG;14534.0976563;575590;6368200
16534;dryGrass;3;NordJyl;1;CON;HSL;100.0000000;576780;6306910
16535;dryGrass;3;NordJyl;1;CON;HSL;200.0000000;576780;6307380
16536;dryGrass;3;NordJyl;1;CON;HSL;200.0000000;576810;6307590
16537;dryGrass;3;NordJyl;1;CON;HSL;100.0000000;576820;6307120
16538;dryGrass;3;NordJyl;1;CON;HSL;200.0000000;576850;6307360
16539;heathland;1;NordJyl;1;ATL;ML;5371.2197266;462660;6303920
16540;dryGrass;3;NordJyl;1;CON;HSL;100.0000000;576910;6307370
16541;dryGrass;3;NordJyl;1;CON;DSG;600.0000000;576420;6307710
16542;dryGrass;3;NordJyl;1;CON;MSG;14866.0683594;575200;6368160
16543;heathland;1;NordJyl;1;ATL;ES;3601.3886719;492150;6323950
16544;dryGrass;3;NordJyl;1;CON;MSG;14644.1113281;575220;6368630
16545;heathland;1;NordJyl;1;ATL;ES;3601.3886719;492170;6324020
16546;dryGrass;3;NordJyl;1;CON;ML;316.2277527;510790;6282220
16547;heathland;1;NordJyl;1;ATL;ES;3900.0000000;492040;6324320
16548;dryGrass;3;NordJyl;1;CON;ML;282.8427124;510610;6282060
16549;dryGrass;3;NordJyl;1;CON;DSG;0.0000000;510690;6282460
16550;dryGrass;3;NordJyl;1;CON;ML;316.2277527;510790;6282150
16551;dryGrass;3;NordJyl;1;CON;ML;282.8427124;510630;6282120
16552;dryGrass;3;NordJyl;1;CON;DSG;0.0000000;510650;6282440
16553;heathland;1;NordJyl;1;ATL;ES;3800.0000000;492040;6324200
16554;heathland;1;NordJyl;1;CON;HSL;223.6067963;618010;6345580
16555;dryGrass;3;NordJyl;1;CON;ML;282.8427124;510670;6282120
16556;dryGrass;3;NordJyl;1;CON;MSG;360.5551147;510710;6282060
16557;dryGrass;3;NordJyl;1;CON;ML;0.0000000;510740;6282510
16558;dryGrass;3;NordJyl;1;CON;ML;0.0000000;510760;6282500
16559;heathland;1;NordJyl;1;CON;ES;360.5551147;589300;6397790
16560;dryGrass;3;NordJyl;1;CON;MSG;412.3105774;510790;6282100
16561;heathland;1;NordJyl;1;CON;HSL;316.2277527;618020;6345670
16562;dryGrass;3;NordJyl;1;CON;MSG;412.3105774;510810;6282050
16563;heathland;1;NordJyl;1;CON;HSL;400.0000000;617990;6345820
16564;heathland;1;NordJyl;1;CON;HSL;223.6067963;617990;6345560
16565;saltmarsh;6;NordJyl;1;CON;F;0.0000000;510950;6282750
16566;saltmarsh;6;NordJyl;1;CON;F;0.0000000;510960;6282730
16567;heathland;1;NordJyl;1;CON;HSL;300.0000000;617950;6345680
16568;heathland;1;NordJyl;1;ATL;DSG;200.0000000;505360;6306370
16569;heathland;1;NordJyl;1;ATL;DSG;100.0000000;505430;6306370
16570;heathland;1;NordJyl;1;ATL;DSG;141.4213562;505450;6306300
16571;dryGrass;3;NordJyl;1;ATL;HG;300.0000000;505640;6304650
16572;dryGrass;3;NordJyl;1;ATL;HG;316.2277527;505660;6304790
16573;dryGrass;3;NordJyl;1;ATL;HG;400.0000000;505660;6305390
16574;heathland;1;NordJyl;1;ATL;ES;6389.0532227;496120;6325290
16575;dryGrass;3;NordJyl;1;CON;ML;282.8427124;510770;6282230
16576;dryGrass;3;NordJyl;1;CON;ML;141.4213562;510500;6282160
16577;dryGrass;3;NordJyl;1;CON;HSL;100.0000000;576880;6307630
16578;dryGrass;3;NordJyl;1;CON;MSG;14534.0976563;575620;6368150
16579;dryGrass;3;NordJyl;1;CON;MSG;14534.0976563;575640;6368140
16580;heathland;1;NordJyl;1;CON;MSG;14339.1074219;575930;6368130
16581;heathland;1;NordJyl;1;CON;MSG;14312.2324219;576000;6367980
16582;heathland;1;NordJyl;1;CON;HSL;360.5551147;618140;6345730
16583;heathland;1;NordJyl;1;CON;MSG;14256.2265625;576050;6368100
16584;heathland;1;NordJyl;1;ATL;ES;3901.2817383;492080;6324310
16585;heathland;1;NordJyl;1;CON;MSG;14312.2324219;576060;6368010
16586;heathland;1;NordJyl;1;CON;MSG;14256.2265625;576060;6368100
16587;dryGrass;3;NordJyl;1;CON;DSG;0.0000000;510410;6282260
16588;dryGrass;3;NordJyl;1;CON;DSG;0.0000000;510440;6282270
16589;heathland;1;NordJyl;1;CON;HSL;400.0000000;618070;6345840
16590;dryGrass;3;NordJyl;1;CON;MSG;14560.9062500;575570;6368240
16591;extensiveField;8;NordJyl;1;CON;ML;223.6067963;510580;6282180
16592;dryGrass;3;NordJyl;1;CON;ML;141.4213562;510450;6282120
16593;dryGrass;3;NordJyl;1;CON;DSG;100.0000000;510610;6282420
16594;heathland;1;NordJyl;1;ATL;ES;3601.3886719;492080;6323940
16595;dryGrass;3;NordJyl;1;CON;DSG;100.0000000;510410;6282190
16596;heathland;1;NordJyl;1;CON;HSL;223.6067963;618140;6345440
16597;heathland;1;NordJyl;1;CON;HSL;141.4213562;618100;6345380
16598;dryGrass;3;NordJyl;1;CON;ML;100.0000000;510590;6282360
16599;dryGrass;3;NordJyl;1;CON;ML;282.8427124;510590;6282050
16600;dryGrass;3;NordJyl;1;CON;ML;223.6067963;510560;6282110
16601;dryGrass;3;NordJyl;1;CON;ML;282.8427124;510700;6282160
16602;dryGrass;3;NordJyl;1;CON;DSG;316.2277527;576600;6307290
16603;dryGrass;3;NordJyl;1;CON;Y;6281.7197266;585480;6355110
16604;dryGrass;3;NordJyl;1;CON;Y;6258.5942383;585520;6355140
16605;dryGrass;3;NordJyl;1;CON;F;6356.0996094;585470;6355160
16606;saltmarsh;6;NordJyl;1;CON;HSL;300.0000000;618370;6345450
16607;heathland;1;NordJyl;1;ATL;ML;5371.2197266;462650;6303880
16608;saltmarsh;6;NordJyl;1;CON;HSL;300.0000000;618450;6345530
16609;dryGrass;3;NordJyl;1;CON;Y;6258.5942383;585490;6355170
16610;saltmarsh;6;NordJyl;1;CON;HSL;600.0000000;618400;6345770
16611;dryGrass;3;NordJyl;1;CON;Y;6258.5942383;585530;6355180
